isc,Voc,FF,PCE,i_Rrad_MPP,i_Rsrh_MPP,i_Raug_MPP,i_RII_MPP,i_RIII_MPP,i_Rrad_OC,i_Rsrh_OC,i_Raug_OC,i_RII_OC,i_RIII_OC,i_Rrad_SC,i_Rsrh_SC,i_Raug_SC,i_RII_SC,i_RIII_SC
328.0192,0.847917206904029,0.696490217710045,19.3717,0.007333909,5.110807e-06,0.001525113,0.09306612,17.97209,0.0386043464,2.68877672e-05,0.0179328508,0.532649156,327.443656,0.0386043464,2.68877672e-05,0.0179328508,0.532649156,327.443656
199.9717,0.751719916820171,0.109724543383844,1.6494090681,172.303434,0.00161441942,27.3655259,10.66399434,3.42875401,239.601404,0.0022330082,47.6715908,14.8747516,4.79791356,239.601404,0.0022330082,47.6715908,14.8747516,4.79791356
143.0535,0.758923468247723,0.371956792711118,4.03821060408,0.015029623,0.0274518262,0.000194628274,11.0462254,4.15399e-06,0.228691468,0.975300228,0.00584703968,132.667808,9.20946656,0.228691468,0.975300228,0.00584703968,132.667808,9.20946656
255.68,0.723578931497141,0.514108840201116,9.5112531804,0.195658958,0.0001662259367,47.188719,0.0006040532591,15.48267002,0.51232676,0.00043522774,209.470592,0.008091022,45.8629024,0.51232676,0.00043522774,209.470592,0.008091022,45.8629024
265.7961,1.05782105311662,0.616320126887306,17.328747,0.4081878,0.6310095,25.73064,0.004434067,0.01078803,1.92672332,2.97457644,260.665128,0.0156863868,0.237401776,1.92672332,2.97457644,260.665128,0.0156863868,0.237401776
128.5305,0.766471435208405,0.655013432417195,6.452862,0.7622902,2.667012e-05,17.77906,2.542075,0.1299955,1.68024216,5.87662964e-05,60.54577,5.74368064,59.821698,1.68024216,5.87662964e-05,60.54577,5.74368064,59.821698
327.0884,0.762934706186096,0.822847335409059,20.533916,0.1159828,0.4419773,0.2380131,10.35925,0.04681883,0.349000556,0.779609044,1.28549432,324.96176,0.219230892,0.349000556,0.779609044,1.28549432,324.96176,0.219230892
277.195,0.765172142866437,0.277246195949394,5.880444275,0.000164951895,3.15708615e-07,0.0190808535,0.0003037515575,102.0929745,0.0012059092,2.3085816e-06,0.52645364,26.53626,250.44292,0.0012059092,2.3085816e-06,0.52645364,26.53626,250.44292
294.6882,0.886445777330332,0.617147298954734,16.1214371376,0.00425674216,0.014493212,0.00141849248,41.5573836,2.0347918,0.00530628792,0.0177657732,0.00306387104,184.443368,110.03708,0.00530628792,0.0177657732,0.00306387104,184.443368,110.03708
121.5748,0.65570548947339,0.340846357798539,2.7171339,0.03606762,25.7653,0.0002188135,12.35736,0.0002158481,0.108506056,63.6830908,0.00371223908,58.742338,6.27175044,0.108506056,63.6830908,0.00371223908,58.742338,6.27175044
256.5286,0.937712524697191,0.565899954561803,13.612728,0.1108825,0.006695369,0.2810201,29.25171,0.0003208518,0.281185864,0.0503350216,2.20446108,225.611232,28.7168588,0.281185864,0.0503350216,2.20446108,225.611232,28.7168588
216.8051,1.29877197297519,0.392036963187261,11.038992,0.2015045,0.0001625092,0.07318378,32.5526,0.002458582,0.963092064,0.0006942171,0.433051788,163.365664,52.0505656,0.963092064,0.0006942171,0.433051788,163.365664,52.0505656
134.1517,0.913716786254483,0.435050715010915,5.33270636613,26.5849248,0.0476558193,0.00199209274,7.49731587,0.00012388843971,99.7061296,0.163026988,0.0132271252,16.1411108,18.3284864,99.7061296,0.163026988,0.0132271252,16.1411108,18.3284864
318.063,1.04632570717465,0.483300877828885,16.08413207,0.306419504,0.3574711,91.7301996,1.65859,0.00444318704,0.599940324,0.759684872,262.068336,6.50373456,49.1308424,0.599940324,0.759684872,262.068336,6.50373456,49.1308424
154.0554,0.829832443797761,0.653167002300707,8.350098,0.1276036,0.1457658,4.894583,9.711251,0.01022475,0.53301912,0.54961406,42.972808,109.95772,0.05057414,0.53301912,0.54961406,42.972808,109.95772,0.05057414
172.3776,0.650361103979981,0.346430624495724,3.8837535754,0.00818163184,0.01337131148,0.1053393668,151.619234,0.14029931364,0.02748157,0.0417155,0.6653011,185.7986,49.48428,0.02748157,0.0417155,0.6653011,185.7986,49.48428
341.9116,0.765362413672723,0.354291227578048,9.2713156017,0.00548645507,3.57718479e-06,0.000148213675,58.388714,6.64988273e-05,0.085135052,5.0779542e-05,0.0059681904,312.93296,28.529704,0.085135052,5.0779542e-05,0.0059681904,312.93296,28.529704
333.4418,0.794013958073001,0.625422846989471,16.5585354016,0.067542438,0.0001032961724,0.00327071016,17.33352392,0.0363383604,0.453837988,0.000436593028,0.0306439024,291.464924,41.473688,0.453837988,0.000436593028,0.0306439024,291.464924,41.473688
173.3991,0.742308016139756,0.146327625062547,1.8834639558,37.9676506,0.0479334074,63.152849,3.18226244,0.002814936976,62.4266384,0.0768805268,138.586108,4.51567208,0.00968692448,62.4266384,0.0768805268,138.586108,4.51567208,0.00968692448
240.6592,0.953360762030992,0.43215598815639,9.9151725695,0.0489278077,39.708541,3.34163778,0.000586408781,10.78962975,0.165561536,64.1107196,26.9739184,32.2020828,121.867148,0.165561536,64.1107196,26.9739184,32.2020828,121.867148
178.2269,0.754985697794468,0.797424854624065,10.73005,0.06252556,4.930304e-05,0.003143493,6.442329,0.03815187,0.15097478,0.0001188193,0.013630558,178.0093,0.093240508,0.15097478,0.0001188193,0.013630558,178.0093,0.093240508
302.5404,1.22559370819976,0.70732696592942,26.2270905,0.2876442,1.130621,20.7523,11.38234,0.000934577499999998,1.4513934,3.09954488,247.274476,50.695288,0.175485336,1.4513934,3.09954488,247.274476,50.695288,0.175485336
321.5904,0.794071162748213,0.524691724412486,13.398825,0.0005550267,0.0005884473,0.0002472764,24.002,29.61422,0.001396953,0.00148014008,0.0014590506,201.99894,119.5899,0.001396953,0.00148014008,0.0014590506,201.99894,119.5899
220.1371,0.941710520027319,0.483810787909415,10.02966,0.07343674,0.0003914397,0.7059742,18.40115,0.3646949,0.212142016,0.00111975116,2.276122,173.827868,43.832892,0.212142016,0.00111975116,2.276122,173.827868,43.832892
183.2704,1.16706300105517,0.318017757734335,6.80202149312,54.7094028,8.61748236,0.743801212,0.00159916616,190.931992,91.547106,13.893518,1.9419752,30.589876,200.775044,91.547106,13.893518,1.9419752,30.589876,200.775044
335.5521,0.599410132252415,0.638175288346428,12.835832,0.1097531,2.081353e-05,9.84650600000005e-05,14.5250700000001,0.02364515,0.972577406,0.0001780410184,0.003123557227,333.50752,0.1877184596,0.972577406,0.0001780410184,0.003123557227,333.50752,0.1877184596
152.3931,1.1534554327647,0.332967382125511,5.8528556628,0.00568992754,6.83052154e-08,0.0001827075,3.35281298e-06,14.99641216,0.0244103948,2.92463332e-07,0.00415545964,8.00720148,144.3569,0.0244103948,2.92463332e-07,0.00415545964,8.00720148,144.3569
342.5568,0.944269030459791,0.734604459241783,23.76194025,0.09361145,0.7235854,1.51415,12.47559,0.0003850296,0.459654088,1.52203672,16.5737736,323.9371,0.00166829148,0.459654088,1.52203672,16.5737736,323.9371,0.00166829148
154.9697,0.52140549775619,0.864286202123305,6.98361,0.1864462,4.250523e-06,0.2854352,0.01568739,14.8101,0.378226348,8.61959757e-06,1.062468548,0.0293646375,150.853875,0.378226348,8.61959757e-06,1.062468548,0.0293646375,150.853875
299.903,0.747647461303835,0.805482862002788,18.060675,0.3602832,0.03188973,0.01057563,10.51863,0.01176892,0.880573716,0.0651063828,0.0470540648,300.291296,0.0296889672,0.880573716,0.0651063828,0.0470540648,300.291296,0.0296889672
230.2609,0.616613178297086,0.305829729701699,4.34222877469,93.1855872,0.106785621,0.0133552093,0.00805055289,18.0063172,224.823468,0.187037284,0.052236028,3.22601888,24.5484224,224.823468,0.187037284,0.052236028,3.22601888,24.5484224
351.4382,0.804562475384222,0.636833033502694,18.006708,3.816533,0.6843033,3.280395,43.73375,0.0004156906,11.096986,1.3709352,19.797864,319.9803,0.014001704,11.096986,1.3709352,19.797864,319.9803,0.014001704
243.3299,0.603205936087017,0.594362527331266,8.7239366875,0.0470786225,0.00229593,0.09284751,2.4508266225,58.4063775,0.103295396,0.00490560068,0.334268964,119.816264,123.35158,0.103295396,0.00490560068,0.334268964,119.816264,123.35158
160.3805,0.752121854370103,0.445534088733523,5.3742852,0.1101602,1.264283,0.04355727,127.9256,3.652132e-05,0.913767792,9.7152076,1.131867,206.941532,0.0063219942,0.913767792,9.7152076,1.131867,206.941532,0.0063219942
314.7326,0.698680073285853,0.531136439570367,11.679552,3.54768300000001,0.0001628555,18.8329100000001,0.0633813600000001,0.3055655,21.9335188,0.00100610924,290.6411,0.416760064,1.83767668,21.9335188,0.00100610924,290.6411,0.416760064,1.83767668
242.2521,0.648434843682957,0.664372776442951,10.43628,0.03223489,0.08754192,0.5146142,19.04833,13.85614,0.0342201548,0.0996660192,0.745886188,133.042152,107.4808936,0.0342201548,0.0996660192,0.745886188,133.042152,107.4808936
286.0168,0.890833942346764,0.439753114742112,11.2046223597,0.000269166205,2.50629894e-07,0.001148547712,54.0388932,2.8887175e-06,0.015236888,1.41401376e-05,0.252932984,284.994528,0.923368308,0.015236888,1.41401376e-05,0.252932984,284.994528,0.923368308
172.1856,1.13860489126481,0.464023339202145,9.0972409676,4.99829132,0.164798652,0.573776572,24.6198152,3.06286028e-05,25.4896008,0.778206376,4.99577468,141.005544,0.0102631196,25.4896008,0.778206376,4.99577468,141.005544,0.0102631196
274.9742,0.865149429468082,0.659205753954018,15.6820943496,3.16040008e-05,2.95062568,0.00064801636,18.2848172,0.000675730268,0.00012341812,6.4461072,0.0071827358,268.34156,0.052645266,0.00012341812,6.4461072,0.0071827358,268.34156,0.052645266
354.3497,0.613350844039289,0.537480401394997,11.681636,0.00773887100000001,0.0002153775,2.033632e-05,0.000243064700000001,62.4435900000001,0.0352282096,0.000878766988,0.000509714924,0.0270859968,353.924236,0.0352282096,0.000878766988,0.000509714924,0.0270859968,353.924236
210.8947,0.593441504038818,0.357919114393571,4.479489,13.35165,7.601994,46.93561,0.04190055,0.0001917785,31.6873876,17.8332469,166.290559,1.38803712,0.00029949383,31.6873876,17.8332469,166.290559,1.38803712,0.00029949383
309.4808,0.754522457846692,0.838976715986764,19.5909632384,0.0159343464,1.37241052,0.00705344976,15.8299524,1.159081928,0.041399862,2.7408998,0.038044286,309.14094,2.9226262,0.041399862,2.7408998,0.038044286,309.14094,2.9226262
227.9361,0.836856401525633,0.30964440654243,5.9064603796,0.0574611272,1.63171506,0.232126212,125.697686,0.0001388563352,0.88557976,8.99829328,12.5684468,221.797556,0.17125104,0.88557976,8.99829328,12.5684468,221.797556,0.17125104
249.4816,0.637985793366237,0.420801207157938,6.6977125644,56.2019798,4.30162566e-05,0.347980376,41.494645,3.10127522,61.709182,4.72300028e-05,0.331149428,99.3446088,100.0122848,61.709182,4.72300028e-05,0.331149428,99.3446088,100.0122848
292.0613,0.842452470322378,0.51708760974697,12.722825,4.08214,1.519241,26.76867,5.335803,0.01401411,7.26221684,2.69405288,62.9230372,219.199336,0.0221254844,7.26221684,2.69405288,62.9230372,219.199336,0.0221254844
191.5506,0.824540077325664,0.650769620547976,10.27833,0.001567706,3.551803e-07,5.427616e-05,20.15759,0.08592353,0.002499284,5.661957e-07,0.0001105472,131.9956,60.33277,0.002499284,5.661957e-07,0.0001105472,131.9956,60.33277
291.9658,1.08634875295385,0.631558882073477,20.0315751168,0.0881015532,0.0416629376,0.289058748,21.1421668,0.0733674944,0.191722184,0.0931730344,1.05051056,246.60826,43.820906,0.191722184,0.0931730344,1.05051056,246.60826,43.820906
163.4578,0.802625323675278,0.887371637629681,11.641905,0.1525209,1.231133e-05,2.723456,0.000956296,0.001398091,2.43837331999999,0.000196795171999999,164.921087999999,0.0167341891999999,0.0222345583999999,2.43837331999999,0.000196795171999999,164.921087999999,0.0167341891999999,0.0222345583999999
316.1979,0.781950936618803,0.646011956809458,15.972726,0.1978395,0.0001776301,0.2129078,47.56969,2.242638,0.509107608,0.000456918484,0.993823416,297.434612,17.6169996,0.509107608,0.000456918484,0.993823416,297.434612,17.6169996
189.7455,0.836759140403261,0.45955697606,7.296445,0.516947,0.222015,0.09975831,145.8772,1.387773,0.614013352,0.2541739,0.13128702,162.882968,130.15104,0.614013352,0.2541739,0.13128702,162.882968,130.15104
354.6708,0.995075429697597,0.624030183547221,22.02353525,0.001108537,0.5027209,0.07924597,0.2675768,50.0492,0.0016004556,0.69501064,0.24658214,82.472808,271.18456,0.0016004556,0.69501064,0.24658214,82.472808,271.18456
315.3725,1.05383580313295,0.679744499992534,22.591365,0.00212345,1.213496e-07,3.178314e-05,0.003677959,14.14842,0.00705341384,4.03076292e-07,0.000909728728,33.6582384,281.975516,0.00705341384,4.03076292e-07,0.000909728728,33.6582384,281.975516
339.4011,0.432174482246434,0.737085597140326,10.811608,0.761022200000001,0.06360644,0.759946000000001,67.5331700000005,0.000836129600000001,1.134079416,0.0771779152,1.51489544,335.2155156,0.001331608768,1.134079416,0.0771779152,1.51489544,335.2155156,0.001331608768
198.5659,0.654233254469664,0.762555943711817,9.9062433984,0.535351462,0.167242968,0.002303087864,12.351602632,4.94917502e-05,1.5965338,0.356231252,0.0125281008,195.255508,0.000139790084,1.5965338,0.356231252,0.0125281008,195.255508,0.000139790084
127.9371,0.669433840252663,0.35557744693237,3.04535812656,0.00234737504,0.00687718632,0.0217460272,43.5890084,4.141475908e-07,0.0312361848,0.0914635712,1.26056208,127.490048,0.01009001744,0.0312361848,0.0914635712,1.26056208,127.490048,0.01009001744
188.7732,0.826711017709144,0.635536960157363,9.918246,7.130737e-05,0.0396612,0.009456577,21.04978,2.370342,0.0002093769,0.09684492,0.0556605348,181.462324,7.16411128,0.0002093769,0.09684492,0.0556605348,181.462324,7.16411128
320.5736,0.755017089589116,0.679121083796556,16.437348,9.68387,0.3031023,19.50723,0.5081422,17.18527,23.43113,0.51942056,74.585804,7.687056,214.86204,23.43113,0.51942056,74.585804,7.687056,214.86204
252.4535,0.720545200118347,0.745946556318615,13.569078,0.004852951,0.01198074,0.007982648,26.23662,0.04093619,0.00832027612,0.0185092276,0.0196744288,253.3086,0.0696920352,0.00832027612,0.0185092276,0.0196744288,253.3086,0.0696920352
174.8222,1.22579351173701,0.329381093287948,7.0585023912,8.67276644,0.0016539176,0.493701892,63.3877376,1.98363168e-05,42.8973,0.00695787164,3.67584624,128.207652,0.213765708,42.8973,0.00695787164,3.67584624,128.207652,0.213765708
257.1604,1.49355837024605,0.42527781667788,16.3342433824,8.03480915999999,0.238699016,0.10866796,3.29525923999999e-06,43.8320752,57.7069788,1.3753442,1.58880004,46.902458,149.591528,57.7069788,1.3753442,1.58880004,46.902458,149.591528
316.5316,0.810286394892829,0.811910669043381,20.82398625,5.948587e-05,0.05507404,0.006526782,7.967266,6.030071e-07,0.0003418091,0.22850476,0.0526251239999999,314.84994,7.48274979999999e-06,0.0003418091,0.22850476,0.0526251239999999,314.84994,7.48274979999999e-06
212.6888,0.987573037228074,0.768399931083658,16.139912,0.2093342,0.00837380199999999,1.647257,3.06705499999999,6.00807199999999,0.632921464,0.0253134432,13.8828224,125.045532,73.7516348,0.632921464,0.0253134432,13.8828224,125.045532,73.7516348
157.5072,0.616946241570167,0.801612785296712,7.78955,0.0009760683,3.982409e-07,0.0001200081,0.0001066193,1.714916,0.00374304224,1.52643088e-06,0.00141873688,0.000398184648,157.7500576,0.00374304224,1.52643088e-06,0.00141873688,0.000398184648,157.7500576
332.8928,0.78885668090387,0.783749882265502,20.581641,0.01753709,5.04261e-06,0.001416173,7.444662,20.51788,0.0437429668,1.25759368e-05,0.00581427564,252.811984,81.0264044,0.0437429668,1.25759368e-05,0.00581427564,252.811984,81.0264044
210.7944,1.02745878852997,0.477252880137054,10.336465,0.09739287,0.0131119,0.01350808,3.258486,0.6842727,1.48949968,0.0526931468,0.8158614,197.375888,11.0621784,1.48949968,0.0526931468,0.8158614,197.375888,11.0621784
337.6569,0.580951502939111,0.645536123048096,12.662984,0.006310047,2.418046,0.0004203788,16.5837100000001,2.251911,0.0151083002,4.74396186,0.00186519488,327.766288,5.41833597,0.0151083002,4.74396186,0.00186519488,327.766288,5.41833597
355.3126,1.16388879432647,0.73894545366851,30.558672,0.8928531,2.945093e-05,0.02815035,0.1330946,14.71783,1.86531448,6.02859012e-05,0.132158348,109.9775332,243.674884,1.86531448,6.02859012e-05,0.132158348,109.9775332,243.674884
146.3972,0.976176086319202,0.482527446950455,6.895773,43.97671,0.05886974,0.04044513,0.2426661,0.04930709,82.3671964,0.101878068,0.123809224,63.8459768,0.086029204,82.3671964,0.101878068,0.123809224,63.8459768,0.086029204
166.1709,0.997687514531199,0.508230852377038,8.42578814,19.4257904,0.336792816,9.56054348,16.450004,0.01042230976,38.1848812,0.689940416,13.8244864,62.3631952,53.8029688,38.1848812,0.689940416,13.8244864,62.3631952,53.8029688
127.3038,0.955752579656477,0.484264790756304,5.892095,5.356532,0.01866464,0.006658288,4.037086,0.05676368,11.8433404,0.0366977848,0.0237309564,115.299324,0.11544454,11.8433404,0.0366977848,0.0237309564,115.299324,0.11544454
148.0001,0.667058342711374,0.577578494720445,5.7021264442,0.1566043463,0.0535175585,26.25509085,1.474187161,4.495307779,0.171008664,0.0569302512,51.2261104,35.530558,61.0517056,0.171008664,0.0569302512,51.2261104,35.530558,61.0517056
159.8908,1.08308042372564,0.222503447575097,3.8531944512,3.81754044,97.986304,0.0882264288,1.045279368e-06,0.1184490656,8.855027,167.77738,0.569025344,11.0609672,2.93658276,8.855027,167.77738,0.569025344,11.0609672,2.93658276
315.5686,0.47770874228373,0.427732448844096,6.4480614912,0.451894256,7.88918248e-05,0.1004964496,0.00152933012,59.17761152,0.799506368,0.00013951562,0.224115718,0.00255027966,314.730628,0.799506368,0.00013951562,0.224115718,0.00255027966,314.730628
198.1816,0.917128151420554,0.683172248876121,12.417197,6.889281,0.2403221,0.000447048,0.01117421,0.006550565,192.993048,4.62655344,0.0482565236,0.322954444,0.187974552,192.993048,4.62655344,0.0482565236,0.322954444,0.187974552
198.9159,0.934417241033318,0.831391342357573,15.453108,0.1356906,2.15499,0.07378157,4.827533,4.414389,0.344151656,4.36639808,0.399555124,172.172344,19.4515724,0.344151656,4.36639808,0.399555124,172.172344,19.4515724
199.8551,1.15721705668919,0.525907148543639,12.162956,0.0004287127,0.0002786857,3.953888e-06,0.0005148426,12.73184,0.00183755696,0.000724588844,5.44752672e-05,22.1131464,177.729724,0.00183755696,0.000724588844,5.44752672e-05,22.1131464,177.729724
148.2783,0.837211286391222,0.308753683825017,3.83287645271,0.0834000933,7.89353744e-05,0.00187167414,1.495048277e-05,25.7664978,0.522849864,0.000878906292,0.0504157508,9.29272016,138.392428,0.522849864,0.000878906292,0.0504157508,9.29272016,138.392428
354.8935,0.947882751305113,0.539019327552805,18.1324715,0.3333486,0.0001223336,0.9457009,3.1726,71.51497,0.332989732,0.000122217288,1.04628772,147.598696,205.957692,0.332989732,0.000122217288,1.04628772,147.598696,205.957692
151.3928,0.783810384902346,0.76972757693146,9.1338375,0.003527056,2.772058e-07,0.0001542092,5.205251,0.04252383,0.0124640108,9.76690144e-07,0.00158466508,151.336828,0.152151696,0.0124640108,9.76690144e-07,0.00158466508,151.336828,0.152151696
167.1388,1.12086030746366,0.650250078980734,12.181736,0.01203554,0.2942033,0.4613161,14.04245,0.0640395499999999,0.018887768,0.359505588,1.0686866,103.88674,61.8661608,0.018887768,0.359505588,1.0686866,103.88674,61.8661608
158.8327,1.18222677257861,0.330144161542055,6.1993239316,0.00540979218,0.000760632606,0.00772249968,5.48017140000001e-09,46.9203534,0.103166904,0.0142234864,0.2768961,16.5481768,141.721644,0.103166904,0.0142234864,0.2768961,16.5481768,141.721644
190.4611,1.14376118613169,0.824966667313462,17.97124,0.0001694696,0.1270438,0.0441225,4.521859,6.055697,0.000330888916,0.18473718,0.2104295,137.5487832,53.1719940000001,0.000330888916,0.18473718,0.2104295,137.5487832,53.1719940000001
269.5637,0.857754638266624,0.553798629683312,12.804905,0.7993939,0.0001269812,0.0004848625,8.278827e-06,12.66697,3.14144772,0.000498813664,0.00349933952,0.0331657816,266.653644,3.14144772,0.000498813664,0.00349933952,0.0331657816,266.653644
300.7157,1.1487160086133,0.372355148264173,12.86252225,1.666945,0.3084654,0.4548363,2.605436,130.3845,2.13353704,0.382876876,0.654932992,125.558544,184.105792,2.13353704,0.382876876,0.654932992,125.558544,184.105792
328.4776,0.824754276929796,0.757511889789618,20.522005,5.05264000000001,0.01976415,30.0282100000001,0.204874500000001,0.001457402,21.62748,0.08313618,298.9395,9.007665,0.005095447,21.62748,0.08313618,298.9395,9.007665,0.005095447
293.131,0.60144395036514,0.774627362843704,13.656825,0.8815367,0.2695845,1.878442,9.932603,7.041637,6.18885792,1.86396756,31.5987776,208.117784,42.4003352,6.18885792,1.86396756,31.5987776,208.117784,42.4003352
154.0722,0.893579229972047,0.772712477349478,10.6383745,3.215036e-05,8.414829e-05,0.0001781446,0.3289103,7.006819,8.46668376e-05,0.000233798124,0.000936951368,23.9538732,130.82514,8.46668376e-05,0.000233798124,0.000936951368,23.9538732,130.82514
336.921,0.779530885347212,0.416225344772645,10.931756,0.02809334,0.004934278,0.003099669,4.21798800000002e-06,63.6265600000001,0.089729276,0.014066142,0.046865966,0.0029319924,336.82486,0.089729276,0.014066142,0.046865966,0.0029319924,336.82486
170.3246,0.760492970614863,0.62204924582161,8.057445,0.1552354,0.0008776828,1.116999e-05,8.987036,0.03437271,0.75976386,0.00349064,0.00058775328,135.47874,33.46768,0.75976386,0.00349064,0.00058775328,135.47874,33.46768
255.2237,1.02620512967619,0.461010606081244,12.074415,0.0008175445,0.001620184,3.151287e-05,3.81582e-05,13.7486,0.0155036264,0.0371806088,0.00188170192,18.3361884,236.677868,0.0155036264,0.0371806088,0.00188170192,18.3361884,236.677868
265.5339,0.594156854811012,0.48332984606123,7.6254363471,0.0161992025,0.178150275,0.00022903297,55.0142113,0.2885536414,0.0368583278,0.335906804,0.000467368326,189.57788,75.4168699,0.0368583278,0.335906804,0.000467368326,189.57788,75.4168699
344.8502,0.603017418791672,0.415873246053258,8.648112326,0.000680156718,0.00445589534,0.0748682374,0.01142785326,69.404216,0.00217568976,0.00847422116,0.495950416,63.9377112,280.424628,0.00217568976,0.00847422116,0.495950416,63.9377112,280.424628
173.5559,0.662458573502438,0.542626857730676,6.238776,0.0611026200000001,8.04812300000001e-05,2.319068e-05,8.68453300000009e-05,17.53604,0.533084436,0.000702730692,0.000486164952,0.682980752,172.075004,0.533084436,0.000702730692,0.000486164952,0.682980752,172.075004
167.111,0.854751573622899,0.77629081250112,11.088413,0.01789979,0.162277,0.141403300000001,8.38450500000004,0.000614070100000002,0.22261986,0.63063546,5.7448814,160.77368,0.0098451248,0.22261986,0.63063546,5.7448814,160.77368,0.0098451248
350.5206,0.733541846747394,0.597680811216905,15.3676603584,4.02903016,21.9269476,0.0253772416,0.129819704,20.459966,15.6065888,58.1341164,0.220407844,136.443696,143.249184,15.6065888,58.1341164,0.220407844,136.443696,143.249184
199.5759,0.790356866561131,0.567859309869368,8.957196,0.9099912,12.34831,25.19749,6.711638,9.369461,0.7981845,11.027396,21.568266,86.622436,83.412156,0.7981845,11.027396,21.568266,86.622436,83.412156
182.3011,1.28360521762412,0.726035549091466,16.98942375,7.34028999999999,0.000849505999999998,0.285242199999999,0.385021199999999,0.0391826299999999,151.636476,0.0175358624,18.4027812,11.4418816,0.803257596,151.636476,0.0175358624,18.4027812,11.4418816,0.803257596
247.5168,1.21189521945943,0.458053021485838,13.7399611968,3.88514876,0.0054230372,1.20186716,56.2625076,4.62770672e-06,18.5529856,0.0258782452,4.8998934,223.594332,0.557566636,18.5529856,0.0258782452,4.8998934,223.594332,0.557566636
240.1236,1.35031830772713,0.829741102266234,26.90379875,0.0006240406,0.1914777,0.0005528006,10.63259,0.3299442,0.001515761,0.4023571,0.004082595,217.4804,21.01892,0.001515761,0.4023571,0.004082595,217.4804,21.01892
179.954,0.822474075705303,0.337956852512275,5.00201487872,7.94084568,0.231208848,3.98938744,72.8723112,0.0007506028636,32.3414536,0.611109128,33.1373172,126.693596,0.0518118212,32.3414536,0.611109128,33.1373172,126.693596,0.0518118212
252.3624,0.688668239323717,0.260903755973914,4.5343499455,3.98893084,3.35939074e-05,0.01535029411,0.007380536437,80.5114421,20.47678,0.0001724348,0.14663532,0.09783511,232.36504,20.47678,0.0001724348,0.14663532,0.09783511,232.36504
201.6455,0.684015784153216,0.508353861474362,7.0116589695,2.17488678,0.00853221498,46.5567005,15.3517606,0.001268574172,3.7684716,0.0137854064,107.651284,95.435872,0.01014341576,3.7684716,0.0137854064,107.651284,95.435872,0.01014341576
123.1019,0.670430396493553,0.252554893044737,2.08436724375,6.7167055e-05,2.22805475,0.003500844,0.000426459775,47.0634775,0.00055501986,15.739006,0.10671958,10.8821358,98.238608,0.00055501986,15.739006,0.10671958,10.8821358,98.238608
235.1383,0.81736691132085,0.254920086944323,4.8994179,2.2161505,0.00025360497,150.73784,0.043147745,0.001935355799,3.04880524,0.000348856808,263.927868,0.0479342876,18.381766,3.04880524,0.000348856808,263.927868,0.0479342876,18.381766
139.3648,0.625795002121353,0.494293819526571,4.310924,2.825028e-05,0.001064951,1.322726e-05,0.000213375400000002,31.61788,0.000129506436,0.0057458134,0.000116855524,0.362506468,139.172908,0.000129506436,0.0057458134,0.000116855524,0.362506468,139.172908
169.3846,0.772357139158672,0.768675242728847,10.056225,0.0420116,7.758673,0.007192079,0.006779699,0.674381,1.189413136,138.771016,0.889326104,0.234064692,27.6948124,1.189413136,138.771016,0.889326104,0.234064692,27.6948124
197.471,0.953649404374151,0.635957823630557,11.976237,0.3982617,0.01391669,2.611434,20.06114,3.30177800000002,1.22637,0.0339624168,16.7745896,55.5427816,123.93266,1.22637,0.0339624168,16.7745896,55.5427816,123.93266
286.2212,0.770994709760388,0.621195788964395,13.70824,0.4666655,0.2347183,0.0001672452,0.05623434,11.37302,1.81619568,0.299807952,0.00110789012,90.5496504,193.642084,1.81619568,0.299807952,0.00110789012,90.5496504,193.642084
202.2899,0.979587470731273,0.534934757228615,10.600302,0.2008546,0.0009879999,0.0001419148,25.41616,0.0007261761,0.616712,0.0021282104,0.00094141308,194.16644,7.61606899999999,0.616712,0.0021282104,0.00094141308,194.16644,7.61606899999999
180.5721,0.80761330820975,0.806325968183095,11.758847616,0.363145776,0.0399681068,0.216397796,2.6775064,8.32671056000002,0.861362068,0.0594998912,0.897237159999999,9.33982279999999,170.560592,0.861362068,0.0594998912,0.897237159999999,9.33982279999999,170.560592
251.092,1.01787859229874,0.275860181377628,7.0504668326,13.46449267,0.451102178,0.241998347,59.0928647,0.001720612186,37.9949824,1.26508388,0.5765238,214.646556,0.0153894768,37.9949824,1.26508388,0.5765238,214.646556,0.0153894768
311.4697,0.692754798755142,0.226177554297047,4.88028125,0.361980825,9.46307625e-05,0.000197286075,0.00043851483,171.58265,3.68497404,0.000962489976,0.0028511688,43.5735096000001,275.147908,3.68497404,0.000962489976,0.0028511688,43.5735096000001,275.147908
291.9124,0.797021712501695,0.681680554558374,15.8600152944,0.15472396,1.45877176,0.0250172236,0.00351235572,28.6418192,0.429763068,2.5123388,0.197619636,0.390242831999999,288.409884,0.429763068,2.5123388,0.197619636,0.390242831999999,288.409884
185.9797,0.638566538264296,0.447330151194265,5.31251136,0.038927488,0.00064764516,0.003531056,38.366542,0.0101621056,0.137186388,0.00214469252,0.0163539124,144.5257,41.8873668,0.137186388,0.00214469252,0.0163539124,144.5257,41.8873668
237.5287,0.844149052647608,0.726464121050445,14.566305,0.4814605,0.7343452,0.03766224,12.17449,0.0213027,1.7925248,3.50567952,0.204548168,227.121816,4.53634676,1.7925248,3.50567952,0.204548168,227.121816,4.53634676
